user_id,last_order_date,cart_abandoned_date,avg_order_value,sessions_last_30d,num_cart_items,engagement_score,profitability_score,days_since_abandon
4134,2025-08-12,2025-09-07,933.0,9,2,0.2832032441452857,0.29763198578886085,13.0
4135,2025-09-04,,1060.0,3,7,0.32057030339697745,0.6204951714554545,
4136,2025-08-29,,746.0,7,4,0.6325912979739496,0.6466519411184349,
4137,2025-02-19,2025-09-20,2599.0,5,6,0.19725037788058042,0.2710488625429052,0.0
4138,2024-11-14,,67.0,5,8,0.3881619446554867,0.27759798593250373,
4139,2025-04-24,,1124.0,8,6,0.4015945296566609,0.6312456662852846,
4140,2025-01-22,,2601.0,6,4,0.7073637194014653,0.2325808197814638,
4141,2024-12-22,2025-09-18,1636.0,4,6,0.22434939876969434,0.16875431827495566,2.0
4142,2025-07-23,2025-09-08,197.0,5,1,0.5651461105975917,0.6045918264891258,12.0
4143,2024-12-07,2025-09-17,367.0,3,6,0.553401336043513,0.6238958735262472,3.0
4144,2025-03-02,,201.0,11,8,0.6274362215014925,0.8065637471785038,
4145,2025-08-19,2025-09-18,786.0,7,4,0.2516380222471575,0.1579699932912858,2.0
4146,2025-04-11,,1046.0,3,9,0.3688706832810869,0.6828035835796559,
4147,2025-01-08,,355.0,3,6,0.37409326246349245,0.7792990649984297,
4148,2025-01-09,,670.0,4,6,0.6960211667168296,0.45759675775831804,
4149,2025-09-11,,989.0,6,4,0.30791626498440594,0.8975979725806327,
4150,2025-05-04,,488.0,2,8,0.16892297465690675,0.7673129475343219,
4151,2025-09-10,2025-09-12,1589.0,7,5,0.6522686239597866,0.6831811618533541,8.0
4152,2025-02-18,,1231.0,4,1,0.5976488107710615,0.22118852941998288,
4153,2024-12-21,,103.0,5,7,0.586609307722929,0.19888167818390143,
4154,2024-10-31,2025-09-08,826.0,3,8,0.6660742271746118,0.9113619826832109,12.0
4155,2025-08-03,,265.0,4,6,0.6024359998727368,0.3760695961077373,
4156,2025-06-01,,702.0,3,7,0.23458774743395522,0.43392608025565327,
4157,2025-04-20,2025-09-14,2565.0,2,7,0.22778889343637473,0.1358903392548455,6.0
4158,2025-05-20,,1740.0,6,4,0.549236902586099,0.6055293682247862,
4159,2024-09-28,,465.0,2,4,0.6689241893530581,0.392391897899925,
4160,2025-06-10,,326.0,5,1,0.762016241675737,0.4907240310095679,
4161,2025-01-22,2025-09-15,264.0,2,2,0.36486716007381775,0.7998974289108228,5.0
4162,2024-11-03,,658.0,6,3,0.25727061319543326,0.650974303033833,
4163,2025-03-13,,147.0,6,5,0.31492906046251207,0.719986743946938,
4164,2025-02-15,,688.0,3,9,0.04254593066242659,0.38140819488327943,
4165,2025-07-31,,51.0,2,5,0.32273995702376734,0.6032709145976866,
4166,2024-12-02,,363.0,5,6,0.3573898842631592,0.1281128687337866,
4167,2025-07-01,,249.0,6,7,0.18645313210434009,0.3029283252896658,
4168,2025-06-24,,2888.0,6,4,0.5474242456078182,0.6308718179240204,
4169,2025-03-10,,1089.0,2,8,0.4292913458833189,0.22602242086354823,
4170,2025-06-08,2025-09-15,394.0,7,6,0.2654517398329306,0.3560113915503533,5.0
4171,2024-12-23,2025-09-20,128.0,2,1,0.04979965343845158,0.4106694295685833,0.0
4172,2025-06-16,,632.0,2,6,0.29227125453811514,0.7378398434506771,
4173,2025-03-06,,242.0,3,2,0.33987953528612896,0.5865055884776582,
4174,2025-09-19,,665.0,4,4,0.19651737772713768,0.4633402682399648,
4175,2025-04-06,,1493.0,5,4,0.5522134611657072,0.5345089706641926,
4176,2025-05-17,2025-09-12,815.0,6,5,0.28442246018859796,0.7058824618290721,8.0
4177,2024-11-11,,854.0,0,2,0.36046266340081595,0.3552757412199456,
4178,2025-07-01,2025-09-17,673.0,1,6,0.0960630502033943,0.8133822491028947,3.0
4179,2025-01-12,,2147.0,3,3,0.08836956181455284,0.5723779817354168,
4180,2025-04-04,,2199.0,4,9,0.6088392871260263,0.7222787139094783,
4181,2025-07-09,,625.0,8,6,0.3714330157151258,0.7284893599976514,
4182,2025-05-02,,342.0,8,3,0.3024844455566683,0.7373380628317268,
4183,2025-07-12,,542.0,2,3,0.2049348321692873,0.3474007357929621,
4184,2025-01-01,2025-09-18,215.0,2,5,0.37983672868036605,0.37010794272641,2.0
4185,2024-10-15,,859.0,6,6,0.5592581517609425,0.3933435760921192,
4186,2024-11-16,,605.0,5,4,0.08104035674646494,0.5729243339958128,
4187,2025-01-18,,137.0,5,5,0.4043339170053609,0.25215266451729984,
4188,2025-09-17,,226.0,2,3,0.39219483397320176,0.37501849395408826,
4189,2024-10-18,2025-09-14,573.0,7,4,0.2566089427098039,0.27994329764684184,6.0
4190,2025-07-19,,1798.0,1,8,0.13938254982198656,0.36642224440020327,
4191,2025-08-02,,718.0,4,8,0.19093727259672022,0.756572585906686,
4192,2025-07-06,2025-09-12,965.0,2,1,0.20768713302934072,0.6920308848733246,8.0
4193,2025-03-29,,381.0,7,4,0.3063248028383672,0.8155095532296422,
4194,2025-06-03,2025-09-15,728.0,9,2,0.2868048623865512,0.657490187488079,5.0
4195,2025-03-21,,524.0,2,4,0.48324562335106214,0.14540475358842328,
4196,2025-03-12,2025-09-13,911.0,3,5,0.28614477141357847,0.3828972973622249,7.0
4197,2025-07-17,,92.0,5,1,0.26051824186941536,0.5184422279385924,
4198,2024-10-18,,594.0,4,5,0.15862782429531155,0.6147850123423733,
4199,2024-12-23,,331.0,1,7,0.22709130527364677,0.2585460939379888,
4200,2025-06-12,2025-09-16,366.0,1,5,0.534651586546516,0.1721946855176991,4.0
4201,2025-08-19,,2644.0,2,7,0.7266542409698086,0.08983181349510509,
4202,2024-10-03,,211.0,2,9,0.23569556734135882,0.09983958967410196,
4203,2025-05-15,,348.0,5,8,0.3762770060914582,0.9474078030791732,
4204,2024-10-16,2025-09-20,621.0,6,1,0.5278310412633398,0.9112705886647172,0.0
4205,2025-08-08,,1640.0,2,2,0.5804346466034657,0.6202323666821751,
4206,2025-07-04,,481.0,3,6,0.4299839887924296,0.6391279013911216,
4207,2024-11-10,,1140.0,6,5,0.15914409027613127,0.3988293172986131,
4208,2024-12-05,,1602.0,1,1,0.3824197460019091,0.5312141427338553,
4209,2024-12-24,,347.0,2,2,0.374501921677085,0.32965647361687983,
4210,2025-04-11,,449.0,6,3,0.5324441180454732,0.9043880949197665,
4211,2025-03-15,,403.0,5,5,0.8646379836322956,0.4839356558529166,
4212,2025-01-16,2025-09-18,1481.0,5,7,0.7598489179874507,0.2070404349462671,2.0
4213,2025-02-16,,86.0,1,6,0.5640010910583286,0.22113327145215214,
4214,2024-11-09,,345.0,4,3,0.345585535917728,0.5187653070680035,
4215,2024-10-16,,960.0,0,6,0.2068612156071407,0.8595909096834158,
4216,2025-04-05,2025-09-17,717.0,1,4,0.6609201074451783,0.8632673046613647,3.0
4217,2024-10-16,,509.0,4,3,0.43200961603946864,0.3411490096526493,
4218,2025-03-11,,671.0,4,4,0.17340539873659927,0.24807409803740402,
4219,2024-12-11,2025-09-20,226.0,1,8,0.5842594071241068,0.8930279754167171,0.0
4220,2024-10-19,,501.0,5,1,0.5311303961157327,0.2833660347044667,
4221,2025-09-07,,607.0,3,3,0.47120237777767116,0.26087794051003954,
4222,2025-01-23,,1902.0,1,8,0.32664617041831684,0.3959668754836375,
4223,2024-11-04,2025-09-10,292.0,3,9,0.04489048752843688,0.5095019228087697,10.0
4224,2025-04-26,,1669.0,2,3,0.24997846133128973,0.5946001402418102,
4225,2025-02-28,2025-09-09,877.0,7,9,0.29500752722697837,0.5747127846311497,11.0
4226,2025-07-02,,66.0,5,4,0.47322421227054373,0.6463814910056264,
4227,2025-08-08,,1082.0,1,4,0.13382669961817112,0.8348144970679182,
4228,2025-06-23,,79.0,6,7,0.2605117959694909,0.5896483884600497,
4229,2025-04-25,,4806.0,7,6,0.10102930828912599,0.5129357824696621,
4230,2025-06-17,,1699.0,3,3,0.2727649228944272,0.8380657491280333,
4231,2025-04-22,2025-09-11,332.0,6,8,0.7444495194777434,0.7617676481369533,9.0
4232,2025-09-18,2025-09-14,288.0,4,5,0.8700897710386536,0.6196056173861086,6.0
4233,2025-08-29,2025-09-08,434.0,3,2,0.1999471201808841,0.1110317965679353,12.0
4234,2024-11-11,,402.0,3,3,0.47639765282256824,0.9575230811133186,
4235,2024-10-27,,423.0,4,7,0.45454281140066727,0.6381461886730511,
4236,2025-09-13,,357.0,4,9,0.37001179961871444,0.7563970917973237,
4237,2025-02-26,,826.0,6,1,0.0956580256555659,0.5658145426301625,
4238,2025-05-29,,194.0,4,6,0.5821001692118989,0.7900468549073829,
4239,2024-12-22,2025-09-08,1547.0,4,9,0.16021370428363194,0.714464878401245,12.0
4240,2025-06-29,,1389.0,6,7,0.07246179762034151,0.6734909461035954,
4241,2025-03-25,2025-09-18,568.0,6,3,0.33078546177080026,0.3627854583411145,2.0
4242,2025-02-22,,1582.0,6,7,0.27949936470453474,0.6095786902298959,
4243,2024-10-27,,277.0,4,2,0.5363728245521886,0.23940462137292345,
4244,2025-05-19,,64.0,7,2,0.4348324894434604,0.33233341405392547,
4245,2025-05-30,,822.0,4,1,0.2140335999784313,0.1870371053133854,
4246,2025-09-08,2025-09-08,540.0,3,3,0.34864908116175936,0.2768168986871056,12.0
4247,2025-05-17,,720.0,3,1,0.3056089313829167,0.675424863129246,
4248,2025-07-29,,1887.0,5,8,0.7437705469489702,0.6057383136081298,
4249,2024-10-24,,2853.0,4,8,0.7109223990342425,0.3228316303736122,
4250,2024-12-11,,855.0,3,4,0.4926795537121496,0.2209195794408086,
4251,2025-05-03,2025-09-16,1205.0,3,1,0.7464134103881787,0.7708955819756942,4.0
4252,2025-06-15,,120.0,1,2,0.27586145174329246,0.6765230312558215,
4253,2025-09-15,,190.0,5,2,0.2514561495460092,0.5705489563804749,
4254,2025-07-25,,1107.0,1,2,0.32359295803085225,0.38112428607768006,
4255,2024-10-21,,502.0,2,9,0.28890650234656423,0.50876893578694,
4256,2025-07-13,2025-09-12,522.0,8,7,0.5610372461310493,0.6296170349098849,8.0
4257,2025-05-25,2025-09-11,345.0,5,9,0.3536003835629802,0.8835944310116132,9.0
4258,2025-07-23,,798.0,5,2,0.3415556962937901,0.633650456035084,
4259,2025-08-18,,214.0,3,5,0.883980526231029,0.33146251131919624,
4260,2024-11-06,,839.0,1,1,0.08916523239610781,0.19373655087822383,
4261,2025-08-01,2025-09-09,203.0,2,2,0.5479866885869653,0.26651391936232877,11.0
4262,2025-09-01,,103.0,6,4,0.29378408814451873,0.10485078403364165,
4263,2025-02-18,,371.0,4,1,0.3122187207761802,0.7006140612425393,
4264,2025-03-07,,260.0,2,8,0.8132473201205476,0.2593200140829801,
4265,2025-08-04,,1809.0,3,6,0.3920902719078775,0.39331813673772886,
4266,2025-04-06,,95.0,6,1,0.53150431544421,0.27158892915379806,
4267,2024-12-05,,205.0,3,9,0.19210045954303612,0.6124025209761602,
4268,2025-05-02,,687.0,4,1,0.7210309199652806,0.6338304579007097,
4269,2025-06-28,,575.0,4,4,0.4326316160166089,0.20426695923457042,
4270,2025-03-22,,88.0,7,5,0.3336305772563074,0.49691436609231127,
4271,2025-07-03,,56.0,3,9,0.4638672247016718,0.38878258420158035,
4272,2025-02-17,,3593.0,5,2,0.30327648555234227,0.8218657635149133,
4273,2025-09-06,2025-09-11,910.0,5,9,0.31630074397846564,0.44397051583252845,9.0
4274,2025-02-17,,414.0,4,1,0.27114069751407305,0.2060116139576125,
4275,2025-05-15,,559.0,4,4,0.608479484198477,0.27732630618247206,
4276,2024-11-14,2025-09-07,298.0,2,7,0.7442951571837749,0.6634992478887639,13.0
4277,2025-01-15,,388.0,3,4,0.24844894527791328,0.4888447704656721,
4278,2025-08-22,,888.0,2,8,0.1595692569723705,0.6391119947013908,
4279,2024-12-14,,1765.0,5,7,0.060584656646215256,0.3295572751109322,
4280,2024-10-17,,213.0,3,6,0.17101611776433426,0.49457990791897294,
4281,2024-11-05,,1518.0,0,5,0.6060513334163086,0.917140761065012,
4282,2025-03-02,,154.0,7,3,0.3529021343809627,0.40831851657897317,
4283,2024-09-24,,244.0,2,8,0.5894105743019332,0.8031086287533811,
4284,2025-07-25,,80.0,5,4,0.39528256881053986,0.42252219364088484,
4285,2025-02-14,2025-09-07,171.0,3,8,0.45721848779246904,0.5217332186362018,13.0
4286,2025-07-20,,2044.0,4,1,0.48501815930603687,0.48026257217625085,
4287,2025-04-16,,542.0,2,2,0.41406310437853383,0.7759933604414605,
4288,2025-03-02,,115.0,7,2,0.31171942809076464,0.4406325545433508,
4289,2025-09-03,,2620.0,3,6,0.025746981356078988,0.7093905159955677,
4290,2024-11-02,,1740.0,4,5,0.4564869829453813,0.3910015909397919,
4291,2025-09-14,,1174.0,3,7,0.36082888562003096,0.3823052690635681,
4292,2025-07-24,,2218.0,5,2,0.1416744395472977,0.5100026743325765,
4293,2024-10-30,,249.0,1,9,0.30287693736952487,0.833039935502593,
4294,2024-11-06,,1498.0,5,2,0.5045142424872328,0.47547783028805574,
4295,2025-04-04,,987.0,2,1,0.2617938375157925,0.6831664775647973,
4296,2025-06-30,,1681.0,4,2,0.5005199172411657,0.44607630444792723,
4297,2025-02-13,2025-09-14,1325.0,1,3,0.810183182760197,0.27860372348599916,6.0
4298,2025-03-27,2025-09-20,390.0,3,6,0.1596813849789149,0.5068832956404704,0.0
4299,2025-02-28,,1241.0,5,7,0.21987459010861896,0.455126822071427,
4300,2025-07-11,,294.0,4,6,0.33828492095920815,0.21786730207323618,
4301,2024-12-28,2025-09-14,369.0,1,1,0.4032628289128002,0.1952865583270351,6.0
4302,2025-06-14,2025-09-16,141.0,6,9,0.4304853161923809,0.7935484573052797,4.0
4303,2024-10-10,,2238.0,4,8,0.5830515991215222,0.9033445988314858,
4304,2024-12-03,2025-09-12,325.0,3,2,0.23560150253269757,0.4049529591314761,8.0
4305,2025-02-24,,638.0,4,1,0.15375352584790858,0.7089755793812845,
4306,2025-09-18,,447.0,7,7,0.32874657185280654,0.358757735357202,
4307,2025-05-19,,2624.0,4,3,0.354724800487525,0.739379000500731,
4308,2024-12-14,,376.0,5,3,0.49844880899973754,0.3870044502451797,
4309,2025-07-08,,1256.0,4,9,0.2790722522025984,0.7926275426055098,
4310,2025-04-07,,1597.0,3,2,0.4579892384583383,0.718041094798909,
4311,2025-08-29,,508.0,5,5,0.523863732148286,0.3453359975856784,
4312,2025-04-19,,430.0,2,4,0.21637154345311457,0.17112323415622324,
4313,2024-11-29,,1152.0,4,1,0.44898342507875855,0.2569220604489297,
4314,2025-02-13,,2003.0,2,6,0.6811623623817639,0.45842542433212574,
4315,2025-04-16,2025-09-16,1175.0,6,6,0.26994661683007337,0.21944476029482568,4.0
4316,2025-02-02,,256.0,3,1,0.5741981987197255,0.4758902833925424,
4317,2025-08-31,,1804.0,2,7,0.4615158769059556,0.27621302060386344,
4318,2025-08-10,,442.0,2,6,0.2914398237820352,0.45806489221098506,
4319,2025-04-25,,737.0,8,4,0.36787316020331096,0.8479648485847688,
4320,2025-06-04,,1474.0,3,7,0.49518290842961526,0.47142018790148166,
4321,2025-06-28,2025-09-20,217.0,4,3,0.44707978440346485,0.5789494997082307,0.0
4322,2024-11-02,,1278.0,3,6,0.15436238758083573,0.0635189845420824,
4323,2024-11-15,,775.0,5,6,0.6239161972469,0.15772161275603785,
4324,2024-12-04,,1840.0,2,6,0.04266798981895536,0.1808380612551124,
4325,2024-11-01,,201.0,1,3,0.536465168543684,0.8504946373186518,
4326,2025-05-09,,487.0,5,5,0.7619811863994704,0.656334637858198,
4327,2025-02-25,,1481.0,10,1,0.16244469993551705,0.8188864723754162,
4328,2024-12-11,,66.0,4,6,0.3690831255633689,0.43978039432012306,
4329,2024-12-28,,145.0,4,7,0.49228265431114104,0.7914869920253617,
4330,2025-07-09,2025-09-18,3781.0,8,5,0.35680627345290666,0.8848476322788746,2.0
4331,2024-10-03,,313.0,6,5,0.41154979709870415,0.2287154786750879,
4332,2025-08-03,2025-09-18,3019.0,1,6,0.31943374951691766,0.13143422679098202,2.0
4333,2024-10-29,2025-09-20,211.0,3,7,0.09217509193445929,0.11399941962967051,0.0
4334,2025-01-30,,408.0,2,4,0.14448727323696292,0.37663755498972845,
4335,2025-06-12,,1168.0,4,7,0.5071805125174325,0.2913993862146049,
4336,2025-07-23,,908.0,1,5,0.5387108252347641,0.34041195651473977,
4337,2025-01-05,,746.0,1,7,0.6224387004748605,0.6834157321022153,
4338,2025-07-17,,654.0,0,1,0.2751045382219883,0.5691760566156875,
4339,2025-06-29,2025-09-14,1533.0,5,2,0.4020879753359936,0.6797118242513309,6.0
4340,2025-04-19,,264.0,3,2,0.32914447369432553,0.39959682412699543,
4341,2024-12-28,,517.0,2,7,0.44690901365209146,0.6683191772214664,
4342,2024-11-15,,185.0,3,9,0.6565881009464097,0.677956524047349,
4343,2025-07-03,2025-09-10,775.0,2,7,0.11567991765535825,0.40016561382174887,10.0
4344,2024-11-09,,281.0,4,6,0.4982592850374186,0.16753995344911693,
4345,2025-04-23,,375.0,5,3,0.53523416325735,0.5697540408079848,
4346,2025-08-03,,560.0,3,5,0.37798540785052775,0.24473803952837622,
4347,2025-01-15,,72.0,3,2,0.28034691957711283,0.3443726303406873,
4348,2024-12-16,,127.0,2,9,0.4057151814982106,0.18179453556406497,
4349,2024-09-29,,977.0,1,6,0.27204327814084855,0.4465529817077264,
4350,2025-06-14,,498.0,4,9,0.7687290951877473,0.31709823262159875,
4351,2025-08-26,,1651.0,4,9,0.32965902745864184,0.8813810573619241,
4352,2024-12-10,,999.0,2,7,0.5099008609986325,0.5208379149437223,
4353,2024-11-23,,57.0,3,5,0.15714268153719083,0.6439704159188857,
4354,2025-07-14,,817.0,2,4,0.19731713653808677,0.8143325489015999,
4355,2025-09-13,,129.0,5,1,0.1897150632961367,0.6038281101845312,
4356,2024-11-19,2025-09-09,1265.0,3,9,0.1271673069161388,0.42801310242398766,11.0
4357,2025-05-06,,3865.0,7,6,0.2807391954662735,0.4501971439002212,
4358,2025-04-09,,656.0,6,2,0.27650247967888325,0.24891859287419169,
4359,2025-06-29,,969.0,2,7,0.6340921263871927,0.6414725056596813,
4360,2025-05-05,,267.0,3,6,0.3673948688044241,0.19431342048620964,
4361,2025-07-09,,510.0,6,4,0.5712487128829942,0.5289494047261036,
4362,2025-01-26,2025-09-17,1601.0,7,6,0.1899597920981585,0.6236084480798848,3.0
4363,2025-08-05,,197.0,3,6,0.5851909422815917,0.8940905315460411,
4364,2025-06-06,,297.0,4,5,0.3069884915664724,0.7339421307364052,
4365,2024-12-06,2025-09-12,522.0,5,1,0.3024788640964351,0.8395444219763951,8.0
4366,2025-01-01,2025-09-16,1047.0,5,3,0.10402645646312773,0.5684240427095502,4.0
4367,2025-03-28,,427.0,4,7,0.4250047925370392,0.5216381164513436,
4368,2025-04-07,,2152.0,3,2,0.3021834090450454,0.46941859144698794,
4369,2025-04-28,,129.0,7,1,0.14673223397368623,0.31333124851995403,
4370,2024-10-25,,421.0,7,8,0.20615311137426573,0.7599702484238862,
4371,2024-12-11,,1037.0,5,7,0.5421167751172532,0.12715743390045228,
4372,2025-07-28,,255.0,4,6,0.903152735759347,0.4480919911694922,
4373,2025-03-26,,905.0,3,5,0.4847645091900731,0.16617637614740075,
4374,2025-01-19,2025-09-20,194.0,4,6,0.6832092136368144,0.2796895539048904,0.0
4375,2024-10-14,2025-09-15,96.0,0,1,0.4736832131209877,0.47743451778959906,5.0
4376,2025-05-16,,153.0,2,9,0.5407035477409691,0.5125835967970886,
4377,2024-12-23,2025-09-13,2177.0,5,1,0.9428034659525854,0.23332789928574146,7.0
4378,2025-05-11,,692.0,0,4,0.5280259839771995,0.9349492160139153,
4379,2025-06-19,,1323.0,5,3,0.1615982341385259,0.43021875500577866,
4380,2025-07-09,2025-09-17,374.0,6,4,0.38486110115479794,0.7564950097229507,3.0
4381,2025-01-15,2025-09-10,768.0,5,1,0.16227597865001755,0.3465495533718548,10.0
4382,2024-10-07,,596.0,4,4,0.157155040126795,0.7259813559306967,
4383,2024-12-21,2025-09-10,2381.0,5,4,0.4786297421571541,0.5320956199310327,10.0
4384,2025-08-08,,1151.0,2,3,0.48004830799235304,0.3304696186136855,
4385,2025-08-10,,1099.0,6,8,0.8918966707263246,0.5063033010103186,
4386,2025-04-03,,88.0,5,7,0.25664414697355203,0.8628228224641071,
4387,2025-02-20,2025-09-07,688.0,2,9,0.7905871043364125,0.2699750445159802,13.0
4388,2025-04-05,,553.0,5,2,0.4728504684824228,0.41606043572892776,
4389,2025-08-12,,2153.0,4,3,0.3423358203205857,0.24976363997254275,
4390,2025-01-18,,288.0,4,6,0.4587260888660138,0.620459990742777,
4391,2025-04-22,,302.0,7,2,0.29511968797631727,0.44208673825357375,
4392,2025-06-01,,474.0,3,2,0.2946249915088833,0.5149725161072235,
4393,2025-08-04,,273.0,6,2,0.16624011298836297,0.7337972056838274,
4394,2025-07-19,,161.0,11,2,0.3988997584756333,0.4310163819965392,
4395,2025-02-07,,1608.0,4,5,0.5763305602181943,0.8018965402541863,
4396,2025-07-13,,704.0,2,1,0.29159768579257217,0.6433270810334801,
4397,2024-11-25,,1631.0,5,7,0.7559172803656128,0.9176116415786086,
4398,2024-12-04,,1473.0,4,1,0.17152187706599448,0.765628050792572,
4399,2024-11-28,2025-09-13,315.0,4,1,0.23782588690373455,0.5230221645021581,7.0
4400,2025-03-01,,685.0,8,5,0.24952454937994067,0.8658211765282046,
4401,2025-07-21,,120.0,5,7,0.24020439930963844,0.9623400967987652,
4402,2024-11-06,,2024.0,3,3,0.4721010021236613,0.3483196566066731,
4403,2024-11-10,,464.0,4,7,0.27487307117276755,0.4565931346193514,
4404,2025-04-12,,450.0,6,9,0.5156505506193735,0.4819958776897124,
4405,2024-10-24,,338.0,5,4,0.06909543026571026,0.8214985721049939,
4406,2025-09-04,,544.0,8,5,0.19260817777565561,0.42364048286596157,
4407,2024-10-17,,282.0,5,8,0.06448968669970921,0.6345091311953368,
4408,2025-06-18,,426.0,7,9,0.46254372942690275,0.42888217264809014,
4409,2024-11-20,,1337.0,3,5,0.1752489295675372,0.7312383232095107,
4410,2025-05-05,,1488.0,3,5,0.5782597873106008,0.08806192976227517,
4411,2024-10-17,2025-09-20,340.0,3,2,0.2594873335881152,0.5558076489647528,0.0
4412,2025-08-13,2025-09-09,556.0,3,9,0.7271442911179239,0.7249176934398965,11.0
4413,2025-05-16,2025-09-13,1706.0,2,6,0.7661136633522119,0.5650488498670381,7.0
4414,2024-12-19,,93.0,5,5,0.36748988214562944,0.4610665594702108,
4415,2025-04-09,,1810.0,5,5,0.7046423462076049,0.44479034571064036,
4416,2024-11-05,,248.0,3,4,0.13109102352590773,0.678536455701982,
4417,2025-07-05,,958.0,5,1,0.10539261281667445,0.3102586300271703,
4418,2025-03-30,2025-09-08,749.0,2,6,0.04755699499606034,0.5921702719040209,12.0
4419,2024-09-27,2025-09-08,694.0,6,1,0.7342402629898025,0.6588813928338694,12.0
4420,2024-11-03,2025-09-13,1619.0,5,2,0.3898777959441808,0.3072619930361978,7.0
4421,2025-06-21,,136.0,3,7,0.3179732054776604,0.44287223271932624,
4422,2025-01-25,,391.0,4,1,0.6774905382835982,0.3772148786630631,
4423,2024-12-30,,668.0,1,8,0.5764143208445545,0.6634500439864128,
4424,2025-03-25,2025-09-16,1384.0,2,8,0.525143243573738,0.6313478717221646,4.0
4425,2025-02-23,2025-09-11,245.0,4,7,0.24214921283294805,0.5081996497055253,9.0
4426,2025-07-09,2025-09-17,1349.0,6,7,0.1229468741825139,0.1538244678941268,3.0
4427,2025-06-05,,458.0,3,1,0.6589327375203942,0.558713890067904,
4428,2024-10-10,,218.0,5,3,0.43837017335590356,0.4871649110338105,
4429,2024-11-29,,1188.0,2,9,0.34291282402568435,0.2525804029969242,
4430,2024-12-10,,126.0,7,5,0.32999936025615734,0.36859412482900816,
4431,2024-10-02,,629.0,4,5,0.4258400366347102,0.43161708691860545,
4432,2025-03-22,,103.0,2,7,0.18675859599222783,0.8579395399037438,
4433,2025-08-14,,403.0,4,8,0.22483166916449102,0.3744514505516976,
4434,2025-05-06,2025-09-20,785.0,6,6,0.32727221700850884,0.4554303919540468,0.0
4435,2024-10-17,,700.0,3,5,0.6482661636889839,0.2693228144175479,
4436,2025-07-26,,465.0,3,1,0.5700461211232655,0.7764134532884005,
4437,2025-03-17,,498.0,5,9,0.13279604690008756,0.6041631879782539,
4438,2024-10-14,,256.0,3,6,0.7530561199253089,0.40008719210207244,
4439,2025-01-05,,537.0,2,3,0.40760470674752397,0.7763440988292636,
4440,2025-07-24,2025-09-10,2500.0,5,7,0.5408642503226385,0.7356035485975367,10.0
4441,2024-09-22,,1570.0,2,4,0.12405761784847846,0.5910107459863756,
4442,2025-05-20,2025-09-09,176.0,8,3,0.5368134414611854,0.2812953272871627,11.0
4443,2025-03-16,,74.0,1,7,0.5414974193539998,0.5902391307679077,
4444,2025-02-02,,2219.0,1,6,0.5229869229293073,0.6445651386518252,
4445,2025-04-05,2025-09-19,649.0,5,4,0.34892178984545574,0.645672071341756,1.0
4446,2025-05-29,,667.0,4,8,0.30288196358391467,0.05527190804732349,
4447,2025-01-11,,1264.0,5,2,0.2532523979242363,0.6772791311843772,
4448,2025-06-05,2025-09-09,352.0,3,6,0.5908173548696651,0.7782171722567062,11.0
4449,2025-08-14,,576.0,2,3,0.42517521476172165,0.4734465254028868,
4450,2024-10-20,,2820.0,4,8,0.36166008616465767,0.34334949723203806,
4451,2025-06-20,,942.0,5,8,0.42321459664599226,0.2001133207244189,
4452,2025-09-02,,184.0,6,1,0.1956840564576227,0.4137621462282436,
4453,2024-10-01,,164.0,4,2,0.8919436406063337,0.020432409575982854,
4454,2025-07-19,,233.0,2,4,0.21845239119425697,0.6385022563779976,
4455,2025-04-23,,1214.0,5,1,0.2328604946193348,0.8465288672483974,
4456,2025-05-04,2025-09-15,330.0,5,3,0.6317119899552197,0.7002632528854615,5.0
4457,2025-03-18,2025-09-11,67.0,2,4,0.6285579943173054,0.3916135583577219,9.0
4458,2025-03-19,2025-09-12,2358.0,5,3,0.2935997607717167,0.46834769787355385,8.0
4459,2025-02-27,,199.0,5,5,0.19172728379299347,0.2605469517709282,
4460,2025-01-03,,58.0,2,7,0.06662245902618512,0.21597934708961836,
4461,2025-02-18,,267.0,4,8,0.16275321459720135,0.2117331329632322,
4462,2025-01-07,,264.0,3,8,0.20752498454002366,0.5473971683178752,
4463,2025-05-08,2025-09-18,489.0,1,2,0.34840010481410133,0.7329768970727467,2.0
4464,2025-07-21,,2074.0,5,1,0.5834881895821937,0.4864334010832209,
4465,2024-09-22,,1741.0,1,6,0.3195484601712705,0.7932633442617018,
4466,2024-11-14,,538.0,3,1,0.3245186740944382,0.14310003927663018,
4467,2025-06-24,,473.0,6,6,0.5784772137136075,0.3013821348206371,
4468,2024-10-31,2025-09-17,698.0,5,7,0.3785914657488642,0.2415891794170047,3.0
4469,2025-02-25,,273.0,3,9,0.3513363047891797,0.5950430132591298,
4470,2025-05-14,,93.0,3,1,0.23386609126921998,0.6580507474058728,
4471,2024-11-13,,2290.0,0,7,0.2720062644401358,0.10935518851080378,
4472,2025-09-17,,215.0,7,4,0.5247730477046094,0.7332249034148002,
4473,2025-01-21,2025-09-13,227.0,5,9,0.4769364156044918,0.8029731387000474,7.0
4474,2025-05-22,,562.0,4,4,0.2705027027382419,0.31076178157207884,
4475,2025-06-10,,591.0,4,2,0.4274349709115627,0.22972741525589677,
4476,2025-08-13,,65.0,4,1,0.6455202094819604,0.17575155190340128,
4477,2024-10-14,,178.0,5,7,0.22147644276959197,0.9077517949253007,
4478,2025-05-10,,430.0,5,7,0.37166574798199736,0.8103553689561852,
